Year,Site,Date,Jdate,Num_observers,All_obs_reported,Observer_hours,Alder_Flycatcher,Aleutian_Tern,American_Bittern,American_Black_Duck,American_Black_Duck_x_Mallard_.hybrid.,American_Coot,American_Crow,American_Golden_Plover,American_Kestrel,American_Pipit,American_Redstart,American_Robin,American_Tree_Sparrow,American_Wigeon,Arctic_Fox,Arctic_Ground_Squirrel,Arctic_Hare,Arctic_Loon,Arctic_Shrew,Arctic_Tern,Arctic_Warbler,Baikal_Teal,Bairds_Sandpiper,Bald_Eagle,Bank_Swallow,Barn_Swallow,Barrows_Goldeneye,Bar_tailed_Godwit,Bean_Goose,Bearded_Seal,Beaver,Belted_Kingfisher,Beluga,Bewicks_Swan,Black_Bear,Black_Guillemot,Black_Scoter,Black_Tern,Black_Turnstone,Black_and_white_Warbler,Black_bellied_Plover,Black_billed_Magpie,Black_headed_Gull,Black_legged_Kittiwake,Blackpoll_Warbler,Bluethroat,Blue_winged_Teal,Bobolink,Bohemian_Waxwing,Bonapartes_Gull,Boreal_Chickadee,Boreal_Owl,Bowhead_Whale,Brambling,Brant,Brewers_Blackbird,Bristle_thighed_Curlew,Brown_Bear,Brown_Creeper,Brown_Lemming,Brown_Thrasher,Brown_headed_Cowbird,Buff_breasted_Sandpiper,Bufflehead,Cackling_Goose,Canada_Goose,Canada_Warbler,Canada_Cackling_Goose,Canvasback,Caribou,Caspian_Tern,Cedar_Waxwing,Chipping_Sparrow,Cliff_Swallow,Common_Eider,Common_Goldeneye,Common_Grackle,Common_House_Martin,Common_Loon,Common_Merganser,Common_Murre,Common_Raven,Common_Redpoll,Common_Snipe,Common_Tern,Common_Yellowthroat,Curlew_Sandpiper,Dark_eyed_Junco,Double_crested_Cormorant,Dovekie,Duck_sp,Dunlin,Dusky_Thrush,Eastern_Kingbird,Eastern_Yellow_Wagtail,Eider_sp,Emperor_Goose,Ermine,Eskimo_Curlew,Eurasian_Dotterel,Eurasian_Green_winged_Teal,Eurasian_Wigeon,European_Starling,Eyebrowed_Thrush,Falcon_sp,Falcated_Duck,Fieldfare,FINCH_SP,Fox_sp,Fox_Sparrow,Gadwall,Garganey,Glaucous_Gull,Glaucous_winged_Gull,Godwit_sp,Golden_Eagle,Golden_crowned_Kinglet,Golden_crowned_Sparrow,Golden_Plover_sp,Goldeneye_Sp,Goose_sp,Gray_Jay,Gray_Whale,Gray_Wolf,Gray_cheeked_Thrush,Gray_crowned_Rosy_Finch,Gray_tailed_Tattler,Great_Black_backed_Gull,Great_Blue_Heron,Great_Gray_Owl,Great_Horned_Owl,Great_Knot,Greater_Scaup,Greater_White_fronted_Goose,Greater_Yellowlegs,Collared_Lemming,Green_winged_Teal,Guillemot_sp,Gull_hybrid,Gull_sp,Gyrfalcon,Hairy_Woodpecker,Harlequin_Duck,Harriss_Sparrow,Hermit_Thrush,Herring_Gull,Hoary_Redpoll,Hooded_Merganser,Horned_Grebe,Horned_Lark,Horned_Puffin,House_Sparrow,Hudsonian_Godwit,Iceland_Gull,Ivory_Gull,Jaeger_sp,Killdeer,King_Eider,Kittlitzs_Murrelet,Lapland_Longspur,Le_Contes_Sparrow,Least_Sandpiper,Least_Weasel,Lemming_sp.,Lesser_Scaup,Lesser_White_fronted_Goose,Lesser_Yellowlegs,Lincolns_Sparrow,Little_Bunting,Little_Gull,Little_Stint,Long_billed_Dowitcher,Long_tailed_Duck,Long_tailed_Jaeger,Long_tailed_Weasel,Loon_sp.,Mallard,Marbled_Godwit,Meadow_Vole,Merlin,Mew_Gull,Microtine_sp.,Mongolian_Plover,Moose,Mosquitos,Mountain_Bluebird,Mourning_Dove,Murre_sp.,Muskox,Muskrat,Nelsons_Sparrow,Northern_Flicker,Northern_Fulmar,Northern_Goshawk,Northern_Harrier,Northern_Hawk_Owl,Northern_Mockingbird,Northern_Pintail,Northern_Shoveler,Northern_Shrike,Northern_Waterthrush,Northern_Wheatear,Olive_sided_Flycatcher,Orange_crowned_Warbler,Osprey,Ovenbird,Pacific_Golden_Plover,Pacific_Loon,Pacific.Arctic_Loon,Palm_Warbler,Parasitic_Jaeger,Pectoral_Sandpiper,Peep_sp.,Pelagic_Cormorant,Peregrine_Falcon,Phalarope_sp.,Pied_billed_Grebe,Pine_Grosbeak,Pine_Siskin,Pintail_Snipe,Polar_Bear,Pomarine_Jaeger,Purple_Finch,Purple_Sandpiper,Raptor_sp.,Red_Crossbill,Red_Fox,Red_Knot,Red_Phalarope,Northern_Red_backed_Vole,Red_breasted_Merganser,Red_faced_Cormorant,Redhead,Red_necked_Grebe,Red_necked_Phalarope,Red_necked_Stint,Redpoll_sp.,Red_tailed_Hawk,Red_throated_Loon,Red_throated_Pipit,Red_winged_Blackbird,Ring_billed_Gull,Ringed_Plover,Ringed_Seal,Ring_necked_Duck,River_Otter,Rock_Pigeon,Rock_Ptarmigan,Rock_Sandpiper,Rodent_sp.,Rosss_Goose,Rosss_Gull,Rough_legged_Hawk,Ruby_crowned_Kinglet,Ruddy_Turnstone,Ruff,Rusty_Blackbird,Sabines_Gull,Sanderling,Sandhill_Crane,Savannah_Sparrow,Says_Phoebe,Scarlet_Tanager,Scaup_sp.,Scoter_sp.,Seal_sp.,Semipalmated_Plover,Semipalmated_Sandpiper,Sharp_shinned_Hawk,Sharp_tailed_Sandpiper,Short_billed_Dowitcher,Short_eared_Owl,Short_tailed_Shearwater,Short_tailed_Weasel,Shrew_sp.,Siberian_Accentor,Siberian_Rubythroat,Slaty_backed_Gull,Smiths_Longspur,Snipe_sp.,Snow_Bunting,Snow_Goose,Snow.Rosss_Goose,Snowy_Owl,Solitary_Sandpiper,Song_Sparrow,Sora,South_Polar_Skua,Sparrow_sp.,Spectacled_Eider,Spotted_Sandpiper,Spotted_Seal,Spruce_Grouse,Stellers_Eider,Stilt_Sandpiper,Striped_Skunk,Surf_Scoter,Surfbird,Swainsons_Hawk,Swainsons_Thrush,Swallow_sp.,Swamp_Sparrow,Swan_sp.,Temmincks_Stint,Tennessee_Warbler,Thayers_Gull,Thick_billed_Murre,Three_toed_Woodpecker,Townsends_Solitaire,Tree_Swallow,Trumpeter_Swan,Tufted_Puffin,Tundra_Swan,Tundra_Vole,Varied_Thrush,Vega_Gull,Vesper_Sparrow,Violet_green_Swallow,Vole_sp.,Wagtail_sp.,Walrus,Wandering_Tattler,Weasel_sp.,Western_Meadowlark,Western_Sandpiper,Western_Tanager,Western.Semipalmated_Sandpiper,Whale_sp.,Wheatear,Whimbrel,Whistling_Swan,White_Wagtail,White_crowned_Sparrow,White_rumped_Sandpiper,White_tailed_Sea_Eagle,White_throated_Sparrow,White_winged_Crossbill,White_winged_Scoter,Willow_Ptarmigan,Willow_Warbler,Wilsons_Phalarope,Wilsons_Snipe,Wilsons_Warbler,Wolverine,Wood_Sandpiper,Yellow_Rail,Yellow_Warbler,Yellow_billed_Loon,Yellow_headed_Blackbird,Yellow_rumped_Warbler
2012,colv,1-Jul-12,183,0,y,NA,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,42,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,4,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,7,0,0,8,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,23,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,4,0,0,8,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2012,colv,2-Jul-12,184,0,y,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,2,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,0,0,6,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,7,0,0,3,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0
2012,colv,3-Jul-12,185,0,y,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,32,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,2,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,5,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0
2012,colv,4-Jul-12,186,0,y,NA,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,26,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,3,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,6,0,0,8,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,6,0,0,4,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012,colv,5-Jul-12,187,0,y,NA,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,36,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,1,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,4,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
2012,colv,6-Jul-12,188,0,y,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,3,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,0,7,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,21,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,17,0,0,10,0,0,5,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0
2012,colv,7-Jul-12,189,0,y,NA,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,42,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,0,0,12,0,0,6,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0
2012,colv,8-Jul-12,190,0,y,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012,colv,9-Jul-12,191,0,y,NA,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,40,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,0,0,0,0,0,0,0,0,0,0,0,9,11,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,4,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012,colv,10-Jul-12,192,0,y,NA,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,5,0,0,3,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
2012,colv,11-Jul-12,193,0,y,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,25,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,6,0,0,2,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2012,colv,12-Jul-12,194,0,y,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,28,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,5,0,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,30,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,10,0,0,4,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0
2012,colv,13-Jul-12,195,0,y,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,colv,14-Jul-12,196,0,y,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,22,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
