Original_band,Year,Sex,Sex_method
157870977,2009,f,undocumented
158145067,2010,u,undocumented
158147645,2010,u,undocumented
158147646,2010,u,undocumented
158147647,2011,u,undocumented
158147648,2010,u,undocumented
158147649,2010,u,undocumented
158147650,2011,u,undocumented
158147651,2012,u,undocumented
158147652,2011,m,nest_observation
158147653,2011,u,undocumented
158147654,2013,u,undocumented
158147655,2010,u,undocumented
158147656,2011,u,undocumented
158147657,2010,u,undocumented
158147658,2011,u,undocumented
158147659,2012,u,undocumented
158147660,2010,u,undocumented
158147661,2011,u,undocumented
158147662,2011,f,nest_observation
158147663,2011,u,undocumented
158147664,2010,u,undocumented
158147665,2010,u,undocumented
158147666,2011,u,undocumented
158147667,2010,u,undocumented
158147668,2011,u,undocumented
158147669,2010,u,undocumented
158147670,2011,u,undocumented
158147671,2010,u,undocumented
158147672,2010,u,undocumented
158147673,2010,u,undocumented
158147674,2011,u,undocumented
158147675,2012,u,undocumented
158147676,2011,u,undocumented
158147677,2012,f,nest_observation
158147678,2010,u,undocumented
158147679,2010,u,undocumented
158147680,2010,u,undocumented
158147681,2010,u,undocumented
158147682,2010,u,undocumented
158147683,2010,u,undocumented
158147684,2010,u,undocumented
158147685,2010,u,undocumented
158147686,2010,u,undocumented
158147687,2010,u,undocumented
158147688,2010,u,undocumented
158147689,2010,u,undocumented
158147690,2010,u,undocumented
158147691,2010,u,undocumented
158147692,2010,u,undocumented
158147693,2010,u,undocumented
158147694,2010,u,undocumented
158147695,2010,u,undocumented
158147696,2010,u,undocumented
158147697,2010,u,undocumented
158147698,2010,u,undocumented
158147699,2010,u,undocumented
158147700,2010,u,undocumented
160307901,2011,m,plumage
160307902,2011,f,plumage
160307903,2011,f,plumage
160307904,2012,m,plumage
160307905,2011,m,nest_observation
160307906,2011,m,plumage
160307907,2011,f,plumage
160307908,2011,m,plumage
160307909,2011,f,plumage
160307910,2012,m,plumage
160307911,2011,f,plumage
160307912,2011,m,plumage
160307913,2011,f,plumage
160307914,2011,f,plumage
160307915,2011,m,plumage
160307916,2011,m,"plumage, uncertain"
160307917,2012,m,plumage
160307918,2011,m,"plumage, uncertain"
160307920,2011,m,"plumage, uncertain"
160307921,2011,f,"plumage, uncertain"
160307922,2011,f,"plumage, uncertain"
160307923,2011,m,"plumage, uncertain"
160307924,2011,m,"plumage, uncertain"
160307925,2011,f,plumage
160307926,2011,m,"plumage, uncertain"
160307927,2011,m,"plumage, uncertain"
160307928,2011,m,"plumage, uncertain"
160307929,2012,m,plumage
160307930,2013,m,plumage
160307931,2012,m,plumage
160307932,2013,m,plumage
160307933,2012,m,plumage
160307934,2012,m,plumage
160307935,2012,m,plumage
160307936,2012,f,plumage
160307937,2012,m,plumage
160307938,2014,m,plumage
160307939,2012,f,plumage
160307940,2012,u,undocumented
160307941,2012,m,nest_observation
160307942,2012,m,plumage
160307943,2012,m,plumage
160307944,2012,f,nest_observation
160307945,2013,f,plumage
160307947,2011,m,plumage
160307948,2011,m,plumage
160307949,2011,m,plumage
160307950,2011,m,plumage
160307951,2011,m,"plumage, uncertain"
160307952,2011,f,plumage
160307953,2011,f,"plumage, uncertain"
160307954,2011,m,plumage
160307955,2014,f,plumage
160307956,2013,m,plumage
160307957,2013,m,plumage
160307958,2014,m,plumage
160307959,2013,f,nest_observation
160307960,2012,m,plumage
160307961,2012,f,plumage
160307962,2012,f,plumage
160307963,2012,u,undocumented
160307964,2012,u,undocumented
160307965,2012,u,undocumented
160307966,2012,u,undocumented
160307967,2012,m,plumage
160307986,2014,f,plumage
160307987,2013,m,plumage
160307988,2014,m,plumage
160307989,2013,f,plumage
160307990,2013,f,plumage
160307991,2014,m,plumage
160307992,2014,f,plumage
160307993,2013,m,plumage
160307994,2013,m,plumage
160307995,2013,m,plumage
160307996,2013,m,plumage
160307997,2013,m,plumage
160307998,2013,m,plumage
160307999,2013,f,plumage
160308000,2014,m,plumage
160369501,2011,u,undocumented
160369505,2011,u,undocumented
160369506,2011,u,undocumented
160369507,2011,u,undocumented
160369508,2011,u,undocumented
160369509,2011,u,undocumented
160369511,2012,u,undocumented
160369512,2012,u,undocumented
160369518,2008,u,undocumented
160369519,2008,u,undocumented
160369520,2008,u,undocumented
160369521,2008,u,undocumented
160369522,2008,u,undocumented
160369523,2008,u,undocumented
160369524,2009,m,chd
160369525,2009,u,undocumented
160369526,2009,u,undocumented
160369527,2009,u,undocumented
160369528,2009,u,"conflicting_records, plumage"
160369529,2009,f,chd
160369532,2008,m,chd
160369533,2008,u,undocumented
160369534,2008,u,undocumented
160369535,2008,m,chd
160369536,2008,m,chd
160369537,2008,u,undocumented
160369538,2009,m,chd
160369539,2008,u,undocumented
160369540,2008,u,undocumented
160369541,2011,u,undocumented
160369542,2010,u,undocumented
160369543,2011,u,undocumented
160369544,2011,u,undocumented
160369545,2009,u,undocumented
160369546,2011,m,plumage
160369547,2010,u,undocumented
160369548,2010,m,plumage
160369549,2011,m,plumage
160369550,2009,u,undocumented
160369551,2009,u,undocumented
160369552,2008,u,undocumented
160369553,2008,u,undocumented
160369554,2008,u,undocumented
160369555,2011,u,undocumented
160369556,2011,u,undocumented
160369557,2011,u,undocumented
160369558,2011,m,plumage
160369559,2010,u,undocumented
160369560,2010,f,plumage
160369561,2008,m,chd
160369562,2008,m,chd
160369563,2008,f,chd
160369564,2008,m,plumage
160369565,2011,u,undocumented
160369566,2011,u,undocumented
160369567,2011,u,undocumented
160369568,2011,u,undocumented
160369569,2009,u,undocumented
160369570,2010,m,plumage
160369571,2010,f,plumage
160369572,2010,u,undocumented
160369573,2010,u,undocumented
160369575,2010,u,undocumented
160369576,2012,u,undocumented
160369577,2012,u,undocumented
160369578,2012,u,undocumented
160369579,2012,u,undocumented
160369580,2012,u,undocumented
160369581,2012,u,undocumented
160369582,2012,u,undocumented
160369583,2012,u,undocumented
160369584,2012,u,undocumented
160369585,2012,u,undocumented
160369586,2012,u,undocumented
160369587,2009,f,chd
160369588,2009,u,undocumented
160369589,2009,u,undocumented
160369593,2008,m,chd
160369595,2008,f,chd
160369596,2010,f,plumage
160369597,2010,m,plumage
160369598,2010,f,plumage
160369599,2010,u,undocumented
160369600,2011,u,undocumented
160371036,2010,u,undocumented
160371037,2010,m,nest_observation
160371038,2010,m,plumage
160371039,2010,f,plumage
160371040,2010,f,plumage
160388402,2012,m,plumage
160388405,2013,m,plumage
160388406,2012,m,plumage
160388407,2013,f,plumage
160388408,2013,m,plumage
160388409,2014,m,plumage
160388410,2014,m,plumage
160388411,2013,f,plumage
160388412,2013,f,plumage
160388413,2013,f,plumage
160388414,2013,f,plumage
160388415,2013,m,plumage
160388416,2013,m,plumage
162115901,2004,m,chd
162115902,2004,m,chd
162115903,2006,m,chd
162115904,2004,f,"chd, mate_compare"
162115905,2006,m,chd
162115906,2004,f,chd
162115907,2004,f,chd
162115908,2009,m,chd
162115909,2004,f,mate_compare
162115910,2005,m,chd
162115911,2008,f,chd
162115912,2004,f,chd
162115913,2004,m,chd
162115914,2004,f,brood
162115915,2004,m,plumage
162115916,2004,m,plumage
162115917,2004,m,plumage
162115918,2006,m,plumage
162115919,2004,m,plumage
162115920,2004,m,plumage
162115921,2004,f,chd
162115922,2004,m,plumage
162115923,2004,m,plumage
162115926,2004,m,plumage
162115927,2004,u,undocumented
162115928,2004,u,undocumented
162115929,2004,u,undocumented
162115930,2004,u,undocumented
162115931,2004,u,undocumented
162115932,2004,u,undocumented
162115933,2004,u,undocumented
162115934,2004,m,plumage
162115935,2006,m,plumage
162115936,2004,m,plumage
162115937,2004,m,plumage
162115938,2004,m,plumage
162115940,2004,m,plumage
162115941,2004,m,plumage
162115942,2004,u,undocumented
162115943,2004,u,undocumented
162115944,2004,u,undocumented
162115945,2004,u,undocumented
162115946,2007,f,chd
162115947,2004,m,plumage
162115948,2004,u,undocumented
162115949,2004,u,undocumented
162115950,2004,u,undocumented
162115951,2004,u,undocumented
162115952,2004,u,undocumented
162115953,2004,u,undocumented
162115954,2004,u,undocumented
162115955,2004,u,undocumented
162115956,2004,u,undocumented
162115957,2004,u,undocumented
162115958,2004,u,undocumented
162115959,2004,u,undocumented
162115960,2004,u,undocumented
162115961,2004,f,plumage
162115962,2004,u,undocumented
162115963,2004,u,undocumented
162115964,2004,u,undocumented
162115965,2004,u,undocumented
162115966,2004,u,undocumented
162115967,2004,u,undocumented
162115968,2004,u,undocumented
162115969,2004,u,undocumented
162115970,2004,u,undocumented
162115971,2004,u,undocumented
162115972,2004,u,undocumented
162115973,2004,u,undocumented
162115974,2004,u,undocumented
162115975,2004,u,undocumented
162115976,2004,u,undocumented
162115977,2004,u,undocumented
162115978,2004,u,undocumented
162115979,2004,u,undocumented
162115980,2004,u,undocumented
162115981,2004,u,undocumented
162115982,2004,u,undocumented
162115983,2004,u,undocumented
162115984,2004,u,undocumented
162115985,2004,u,undocumented
162115986,2004,u,undocumented
162115987,2004,u,undocumented
162115988,2004,u,undocumented
162115989,2004,u,undocumented
162115990,2004,u,undocumented
162115991,2004,u,undocumented
162115992,2004,u,undocumented
162115993,2004,u,undocumented
162115994,2004,u,undocumented
162115995,2004,u,undocumented
162115996,2004,u,undocumented
162115997,2004,u,undocumented
162115998,2004,u,undocumented
162115999,2004,u,undocumented
162116000,2004,u,undocumented
162116001,2004,u,undocumented
162116002,2004,u,undocumented
162116003,2004,u,undocumented
162116004,2004,u,undocumented
162116005,2004,u,undocumented
162116007,2004,u,undocumented
162116008,2004,u,undocumented
162116009,2004,u,undocumented
162116010,2004,u,undocumented
162116011,2004,u,undocumented
162116012,2004,u,undocumented
162116013,2004,u,undocumented
162116014,2004,u,undocumented
162116015,2004,u,undocumented
162116016,2004,u,undocumented
162116017,2004,u,undocumented
162116019,2004,u,undocumented
162116020,2004,u,undocumented
162116021,2004,f,plumage
162116022,2004,u,undocumented
162116023,2004,u,undocumented
162116024,2004,u,undocumented
162116025,2004,u,undocumented
162116026,2004,f,undocumented
162116027,2004,u,undocumented
162116028,2004,u,undocumented
162116029,2004,u,undocumented
162116030,2004,u,undocumented
162116031,2004,u,undocumented
162116032,2004,u,undocumented
162116033,2004,u,undocumented
162116034,2004,f,undocumented
162116035,2004,u,undocumented
162116036,2004,u,undocumented
162116037,2004,f,plumage
162116038,2004,f,plumage
162116039,2004,f,plumage
162116040,2004,f,undocumented
162116041,2004,f,undocumented
162116042,2004,f,undocumented
162116043,2004,m,undocumented
162116044,2004,f,plumage
162116045,2004,m,undocumented
162116047,2004,u,undocumented
162116048,2004,m,undocumented
162116049,2004,f,undocumented
162116050,2004,m,undocumented
162116051,2004,m,undocumented
162116052,2004,f,undocumented
162116053,2004,m,undocumented
162116054,2004,m,undocumented
162116055,2004,f,plumage
162116056,2004,f,undocumented
162116057,2004,m,undocumented
162116059,2004,f,undocumented
162116060,2004,m,undocumented
162116061,2004,f,undocumented
162116062,2004,f,plumage
162116063,2004,f,plumage
162116064,2004,f,plumage
162116065,2004,f,plumage
162116066,2004,m,undocumented
162116067,2004,m,undocumented
162116068,2004,f,undocumented
162116069,2004,f,plumage
162116070,2004,m,undocumented
162116072,2004,m,undocumented
162116073,2004,m,undocumented
162116074,2004,f,undocumented
162116075,2004,f,plumage
162116076,2004,m,undocumented
162116077,2004,f,undocumented
162116078,2004,m,undocumented
162116079,2004,m,undocumented
162116080,2004,m,undocumented
162116081,2004,m,undocumented
162116082,2004,m,undocumented
162116083,2004,m,undocumented
162116084,2004,f,plumage
162116085,2004,f,plumage
162116086,2004,m,undocumented
162116087,2004,m,undocumented
162116088,2004,m,undocumented
162116089,2004,m,undocumented
162116090,2004,f,undocumented
162116091,2004,f,undocumented
162116092,2004,f,undocumented
162116093,2004,f,undocumented
162116094,2004,f,plumage
162116095,2004,m,undocumented
162116096,2004,f,undocumented
162116097,2004,m,undocumented
162116098,2004,f,undocumented
162116099,2004,f,undocumented
162116100,2004,f,undocumented
162116101,2004,f,chd
162116102,2006,f,chd
162116103,2005,f,chd
162116104,2004,f,chd
162116105,2006,m,chd
162116106,2005,f,chd
162116107,2010,m,mate_compare
162116108,2004,m,plumage
162116109,2005,f,chd
162116110,2004,f,chd
162116111,2005,m,chd
162116112,2006,m,chd
162116113,2004,f,undocumented
162116114,2005,f,chd
162116115,2007,f,chd
162116116,2004,m,plumage
162116117,2004,m,plumage
162116118,2011,m,chd
162116119,2012,f,dna
162116120,2010,m,chd
162116121,2010,m,chd
162116122,2004,f,plumage
162116123,2004,f,chd
162116124,2004,f,chd
162116125,2004,f,chd
162116126,2007,m,chd
162116127,2005,m,chd
162116128,2007,m,chd
162116129,2004,m,chd
162116130,2004,m,plumage
162116131,2004,m,plumage
162116132,2004,m,plumage
162116133,2004,m,plumage
162116134,2004,m,plumage
162116135,2004,f,brood
162116136,2004,m,plumage
162116137,2004,m,plumage
162116138,2004,m,plumage
162116139,2004,m,plumage
162116140,2004,m,plumage
162116141,2004,m,plumage
162116142,2004,u,undocumented
162116143,2004,u,undocumented
162116144,2004,u,undocumented
162116145,2004,m,plumage
162116146,2006,f,chd
162116147,2004,m,plumage
162116148,2004,u,undocumented
162116149,2004,u,undocumented
162116150,2004,u,undocumented
162116151,2004,m,plumage
162116152,2007,f,chd
162116153,2004,m,plumage
162116154,2004,m,plumage
162116155,2004,m,plumage
162116156,2004,m,plumage
162116157,2004,u,undocumented
162116158,2004,u,undocumented
162116159,2004,u,undocumented
162116160,2004,u,undocumented
162116161,2004,u,undocumented
162116162,2004,u,undocumented
162116163,2004,f,chd
162116164,2004,m,chd
162116165,2004,u,undocumented
162116166,2010,m,chd
162116167,2004,f,brood
162116168,2004,m,plumage
162116169,2004,u,undocumented
162116170,2004,u,undocumented
162116171,2004,u,undocumented
162116172,2004,u,undocumented
162116173,2004,m,plumage
162116174,2004,m,plumage
162116175,2005,m,plumage
162116176,2004,m,plumage
162116177,2004,m,plumage
162116178,2004,m,plumage
162116179,2004,u,undocumented
162116180,2004,u,undocumented
162116181,2004,u,undocumented
162116182,2005,f,chd
162116183,2004,u,undocumented
162116184,2004,u,undocumented
162116185,2004,u,undocumented
162116186,2004,u,undocumented
162116187,2004,u,undocumented
162116188,2004,u,undocumented
162116189,2004,u,undocumented
162116190,2004,m,plumage
162116191,2007,m,chd
162116192,2004,m,chd
162116193,2004,m,plumage
162116194,2004,f,chd
162116195,2004,m,plumage
162116196,2004,u,undocumented
162116197,2004,u,undocumented
162116198,2004,u,undocumented
162116199,2004,u,undocumented
162116200,2004,m,plumage
162116201,2004,m,plumage
162116202,2004,u,undocumented
162116203,2004,u,undocumented
162116204,2004,u,undocumented
162116205,2004,u,undocumented
162116206,2004,m,plumage
162116207,2006,m,chd
162116208,2004,u,undocumented
162116209,2004,u,undocumented
162116210,2004,u,undocumented
162116211,2004,u,undocumented
162116212,2004,u,undocumented
162116213,2004,u,undocumented
162116214,2004,u,undocumented
162116215,2004,u,undocumented
162116216,2004,u,undocumented
162116217,2004,u,undocumented
